Attacking Midfielder,Attacking Winger,Center-back,Defensive Midfielder,Elite Forward,Full-back,High-volume Finisher,LDA_attack_component_1,LDA_attack_component_2,LDA_defense_component_1,LDA_defense_component_2,PCA_attack_component_1,PCA_attack_component_2,PCA_defense_component_1,PCA_defense_component_2,Poacher,Rounded Forward,Rounded Midfielder,Second Striker,UMAP_attack_component_1,UMAP_attack_component_2,UMAP_defense_component_1,UMAP_defense_component_2,Wing-back,Winger,aps_25%,aps_75%,aps_mean,ass_25%,ass_75%,ass_mean,bc_25%,bc_75%,bc_mean,blk_25%,blk_75%,blk_mean,br_25%,br_75%,br_mean,cl+blk+intc+br_25%,cl+blk+intc+br_75%,cl+blk+intc+br_mean,cl_25%,cl_75%,cl_mean,crs_25%,crs_75%,crs_mean,cs_25%,cs_75%,cs_mean,detailed_position_manual,detailed_position_max_prob,detailed_position_model,games,gc_25%,gc_75%,gc_mean,gls_25%,gls_75%,gls_mean,intc_25%,intc_75%,intc_mean,kp_25%,kp_75%,kp_mean,max_prob,mins_25%,mins_75%,mins_mean,oga_25%,oga_75%,oga_mean,pcp_25%,pcp_75%,pcp_mean,pe_25%,pe_75%,pe_mean,player_id,player_name,position_id,pss_25%,pss_75%,pss_mean,season,sh_25%,sh_75%,sh_mean,sv_25%,sv_75%,sv_mean,tck_25%,tck_75%,tck_mean,wf_25%,wf_75%,wf_mean,yc_25%,yc_75%,yc_mean,1.0,2.0,3.0,4.0,position_id_model,position_id_max_prob
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,12.275862068965518,0.0,0.0,0.03448275862068965,0.0,0.0,0.03448275862068965,0.0,0.0,0.0,8.0,14.0,10.517241379310343,8.0,14.0,11.275862068965518,0.0,1.0,0.6206896551724138,0.0,0.0,0.0,0.0,1.0,0.3448275862068966,Goalkeeper,,Goalkeeper,29,0.0,2.0,1.1034482758620692,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.06896551724137931,1.0,90.0,90.0,88.65517241379311,0.0,0.0,0.0,0.4,0.625,0.5173453012788565,0.0,0.0,0.0,163484.0,Alex Bono,1.0,19.0,28.0,24.448275862068964,2017,0.0,0.0,0.0,2.0,3.0,2.5172413793103448,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.06896551724137931,0.9949571178963089,5.757211932215148e-05,0.0049708638562529625,1.4446128115895046e-05,1.0,0.9949571178963089
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.5,14.962962962962965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,10.074074074074074,7.0,14.0,10.888888888888891,0.0,1.0,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,Goalkeeper,,Goalkeeper,27,1.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.4796992481203008,0.6881720430107527,0.5700089049445102,0.0,0.0,0.0,163484.0,Alex Bono,1.0,22.0,32.0,26.81481481481481,2018,0.0,0.0,0.0,2.0,4.5,3.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.07407407407407407,0.9998879672762991,1.4340100321261042e-05,8.798747574601012e-05,9.705147633592416e-06,1.0,0.9998879672762991
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,15.75,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,9.0,8.166666666666666,8.25,9.75,9.5,0.25,1.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,Goalkeeper,,Goalkeeper,6,1.25,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.5808404558404558,0.7761363636363636,0.6646162479495813,0.0,0.0,0.0,163484.0,Alex Bono,1.0,20.0,25.0,21.166666666666668,2019,0.0,0.0,0.0,2.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.9985050648687439,0.001304750271654807,0.00014833981286296,4.184504673844726e-05,1.0,0.9985050648687439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.5,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,10.25,8.5,6.75,13.0,10.0,0.75,2.0,1.375,0.0,0.0,0.0,0.0,0.0,0.125,Goalkeeper,,Goalkeeper,8,1.0,2.25,1.625,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.3169230769230769,0.4698529411764706,0.420032745891879,0.0,0.0,0.0,163565.0,John McCarthy,1.0,19.75,25.0,22.125,2017,0.0,0.0,0.0,2.75,5.25,4.25,0.0,0.0,0.125,0.0,0.25,0.375,0.0,0.0,0.0,0.9999518980087367,2.3633474185781666e-05,2.2905651492608708e-07,2.4239460562480405e-05,1.0,0.9999518980087367
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Goalkeeper,,Goalkeeper,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.0,0.0,0.0,163565.0,John McCarthy,1.0,34.0,34.0,34.0,2018,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9999998025648942,6.619109037059657e-09,1.8450475316070087e-07,6.311243755548444e-09,1.0,0.9999998025648942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.75,14.230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.75,9.884615384615383,8.0,14.0,11.230769230769232,0.0,1.75,1.1923076923076923,0.0,0.0,0.0,0.0,1.0,0.3461538461538461,Goalkeeper,,Goalkeeper,26,0.0,2.0,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.4511363636363637,0.6299342105263157,0.5461226877427174,0.0,0.0,0.0,163906.0,Andre Blake,1.0,20.5,29.75,25.884615384615387,2017,0.0,0.0,0.0,1.0,4.0,3.3461538461538463,0.0,0.0,0.1153846153846154,0.0,0.0,0.19230769230769232,0.0,0.0,0.07692307692307693,0.9996697857802936,0.00012174175628174847,0.0001840625329993163,2.4409930425320088e-05,1.0,0.9996697857802936
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,14.87878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,9.757575757575758,8.0,12.0,10.484848484848484,0.0,1.0,0.5757575757575758,0.0,0.0,0.0,0.0,1.0,0.30303030303030304,Goalkeeper,,Goalkeeper,33,0.0,3.0,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.5555555555555556,0.72,0.6261559082789636,0.0,0.0,0.0,163906.0,Andre Blake,1.0,21.0,27.0,24.0,2018,0.0,0.0,0.0,2.0,5.0,3.5454545454545454,0.0,0.0,0.030303030303030307,0.0,0.0,0.12121212121212123,0.0,0.0,0.060606060606060615,0.9999248616230906,6.7105310741612855e-06,2.7083015023800663e-05,4.134483081155583e-05,1.0,0.9999248616230906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,13.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,12.0,8.85,6.0,12.0,9.6,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.2,Goalkeeper,,Goalkeeper,20,1.0,2.0,1.6,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,90.0,90.0,88.2,0.0,0.0,0.0,0.5958333333333333,0.7208994708994709,0.6147598220872269,0.0,0.0,0.0,163906.0,Andre Blake,1.0,15.75,26.25,20.95,2019,0.0,0.0,0.0,1.0,3.0,2.05,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.05,0.9898374019465798,0.00027190966616579703,0.009830203647355635,6.0484739898825936e-05,1.0,0.9898374019465798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.75,18.41176470588235,0.0,0.0,0.029411764705882356,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,9.264705882352944,7.0,12.0,9.705882352941176,0.0,1.0,0.38235294117647056,0.0,0.0,0.0,0.0,0.75,0.2647058823529412,Goalkeeper,,Goalkeeper,34,0.25,2.0,1.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.029411764705882356,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.5677211302211302,0.7647306397306397,0.6676703835250006,0.0,0.0,0.0,164484.0,Zack Steffen,1.0,25.0,31.0,28.264705882352942,2017,0.0,0.0,0.0,2.0,4.0,2.9411764705882355,0.0,0.0,0.029411764705882356,0.0,0.0,0.2647058823529412,0.0,0.0,0.08823529411764706,0.9993752924614071,1.2844400738938796e-05,0.000559923430139308,5.1939707714517197e-05,1.0,0.9993752924614071
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,24.25,21.642857142857146,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,7.75,11.0,9.535714285714286,8.0,12.0,10.321428571428571,0.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.35714285714285715,Goalkeeper,,Goalkeeper,28,0.0,2.0,1.1785714285714286,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.7556818181818181,0.8695652173913043,0.8001324821276127,0.0,0.0,0.0,164484.0,Zack Steffen,1.0,23.0,32.25,27.535714285714285,2018,0.0,0.0,0.0,1.0,3.0,2.392857142857143,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.9957995407371069,0.00041316548595467614,0.0037478767361346418,3.941704080401045e-05,1.0,0.9957995407371069
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,17.76923076923077,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,8.615384615384615,8.0,9.0,9.153846153846152,0.0,1.0,0.5384615384615384,0.0,0.0,0.0,0.0,1.0,0.3076923076923077,Goalkeeper,,Goalkeeper,13,0.0,2.0,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.5641025641025641,0.8064516129032258,0.6974059621667424,0.0,0.0,0.0,164484.0,Zack Steffen,1.0,18.0,31.0,25.923076923076927,2019,0.0,0.0,0.0,2.0,4.0,3.0769230769230766,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.9997646087790286,6.257348108649459e-05,7.822026129405697e-05,9.459747859080437e-05,1.0,0.9997646087790286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,9.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,,Goalkeeper,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,172761.0,Spencer Richey,1.0,25.0,25.0,25.0,2017,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8883647447944228,0.06881552802722994,0.04280330856293611,1.6418615410847968e-05,1.0,0.8883647447944228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.5,17.105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,9.736842105263158,8.5,12.0,10.736842105263158,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,Goalkeeper,,Goalkeeper,19,1.0,3.0,2.3684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.5292307692307692,0.6875,0.6050971408102335,0.0,0.0,0.0,172761.0,Spencer Richey,1.0,24.0,33.0,28.47368421052632,2019,0.0,0.0,0.0,2.0,4.5,3.263157894736842,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.05263157894736842,0.999901169528377,4.880789225117973e-05,2.293720122224937e-05,2.70853781495478e-05,1.0,0.999901169528377
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,,Goalkeeper,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.0,0.0,0.0,184468.0,Luis Lopez,1.0,19.0,19.0,19.0,2018,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993229883254887,4.696164365030511e-05,0.0006266826153565612,3.367415504425015e-06,1.0,0.9993229883254887
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,15.5,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,10.0,8.75,8.75,11.25,9.5,0.0,1.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,,Goalkeeper,4,1.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.5163043478260869,0.705827067669173,0.6398332788492972,0.0,0.0,0.0,201168.0,Pablo Sisniega,1.0,17.75,24.75,21.5,2019,0.0,0.0,0.0,1.0,2.75,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996003168843415,0.0011471937779080294,0.002802879212699195,4.6758165977986626e-05,1.0,0.996003168843415
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,12.5,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,9.25,7.5,6.75,11.25,9.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,1.0,0.5,Goalkeeper,,Goalkeeper,4,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.75,90.0,79.75,0.0,0.0,0.0,0.46875,0.5541666666666667,0.4979166666666667,0.0,0.0,0.0,201558.0,Carlos Coronel,1.0,15.5,22.5,20.0,2019,0.0,0.0,0.0,2.5,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980810098968886,0.0018054796457185843,4.679093871248369e-05,6.671951868033425e-05,1.0,0.9980810098968886
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,,Goalkeeper,1,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.0,0.0,0.0,202361.0,Tyler Miller,1.0,17.0,17.0,17.0,2017,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999944271248891,1.2169978166485243e-06,1.1149718698954249e-07,4.2443801072823e-06,1.0,0.9999944271248891
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,16.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,8.875,8.75,12.0,10.03125,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3125,Goalkeeper,,Goalkeeper,32,0.0,2.0,1.53125,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.03125,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.4940476190476191,0.788003663003663,0.6573849912533501,0.0,0.0,0.0,202361.0,Tyler Miller,1.0,21.75,29.0,25.46875,2018,0.0,0.0,0.0,2.0,5.0,3.375,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.09375,0.9998873063568505,3.254815596797674e-05,7.856313718408633e-06,7.228917346323316e-05,1.0,0.9998873063568505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,20.5,17.73913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,12.0,9.304347826086957,9.0,12.5,10.130434782608695,0.0,1.0,0.7826086956521741,0.0,0.0,0.0,0.0,1.0,0.39130434782608703,Goalkeeper,,Goalkeeper,23,0.0,1.5,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.6890109890109891,0.8460526315789474,0.7734063843081603,0.0,0.0,0.0,202361.0,Tyler Miller,1.0,19.0,27.5,23.47826086956522,2019,0.0,0.0,0.0,1.0,4.0,2.782608695652174,0.0,0.0,0.08695652173913042,0.0,0.0,0.17391304347826084,0.0,0.0,0.043478260869565216,0.9991712174622064,8.879968248310414e-05,0.0007045919622151539,3.539089309540926e-05,1.0,0.9991712174622064
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,7.0,6.0,10.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,,Goalkeeper,5,2.0,4.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.2083333333333333,0.75,0.5253174603174603,0.0,0.0,0.0,205343.0,Travis Worra,1.0,18.0,21.0,19.8,2017,0.0,0.0,0.0,1.0,3.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968576960652609,0.0023682816491416908,0.000600888154663256,0.00017313413093418713,1.0,0.9968576960652609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,8.2,8.0,14.0,10.4,2.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.2,Goalkeeper,,Goalkeeper,5,1.0,2.0,1.2,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.4666666666666667,0.7368421052631579,0.6124561403508773,0.0,0.0,0.0,210841.0,Adam Grinwis,1.0,19.0,30.0,24.8,2018,0.0,0.0,0.0,3.0,3.0,2.8,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.998215318182994,0.001768518151550649,8.977837332645324e-06,7.185828122585939e-06,1.0,0.998215318182994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,14.5,12.0,9.5,14.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,,Goalkeeper,2,1.25,1.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.5766129032258065,0.7298387096774193,0.6532258064516129,0.0,0.0,0.0,211539.0,Greg Ranjitsingh,1.0,33.75,39.25,36.5,2019,0.0,0.0,0.0,1.5,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8283721182748626,4.079950600821049e-05,0.17158623964840974,8.425707194451603e-07,1.0,0.8283721182748626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,,Goalkeeper,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.0,0.0,0.0,213875.0,Adrian Zendejas,1.0,37.0,37.0,37.0,2019,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976999902413677,1.6317939260103115e-05,0.002283184457471359,5.073619007363525e-07,1.0,0.9976999902413677
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,14.818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.5,9.181818181818182,8.5,13.0,10.545454545454543,0.5,2.0,1.181818181818182,0.0,0.0,0.0,0.0,0.0,0.18181818181818185,Goalkeeper,,Goalkeeper,11,1.0,4.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.18181818181818185,0.0,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.4267676767676768,0.6073957513768686,0.5049815721388226,0.0,0.0,0.0,221400.0,Andrew Tarbell,1.0,25.5,31.0,29.181818181818183,2017,0.0,0.0,0.0,3.0,4.5,3.636363636363636,0.0,0.0,0.0,0.0,0.5,0.2727272727272727,0.0,0.0,0.0,0.9999106396635175,2.6419298018767154e-05,2.5919813898870706e-06,6.0349057073984835e-05,1.0,0.9999106396635175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,14.275862068965518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,7.103448275862068,7.0,11.0,8.482758620689655,0.0,2.0,1.2758620689655171,0.0,0.0,0.0,0.0,0.0,0.03448275862068965,Goalkeeper,,Goalkeeper,29,1.0,3.0,2.0689655172413794,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.06896551724137931,1.0,90.0,90.0,90.0,0.0,0.0,0.0,0.4545454545454545,0.6285714285714286,0.5553086737292723,0.0,0.0,0.0,221400.0,Andrew Tarbell,1.0,22.0,31.0,26.41379310344828,2018,0.0,0.0,0.03448275862068965,1.0,5.0,3.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.06896551724137931,0.0,0.0,0.03448275862068965,0.9991626707011837,0.00033697829932357497,5.358966876533175e-06,0.000494992032616202,1.0,0.9991626707011837
