index,alt_player_id,cost,dataset,dgw,event_id,home,opponent,player_id,player_name,position_id,round,season,team,unique_round,advanced_position,gls_EMA(4.8428182938657764),last_2.0_gls_min,last_4.0_gls_max,ass_EMA(3.8490852277726346),last_4.0_ass_min,last_8.0_ass_max,cs_EMA(2.7000672712276077),last_7.0_cs_min,last_4.0_cs_max,sv_EMA(1.3389038317713158),last_7.0_sv_min,last_4.0_sv_max,gc_EMA(4.8428182938657764),last_2.0_gc_min,last_4.0_gc_max,sh_EMA(1.8565238121804117),last_1.0_sh_min,last_3.0_sh_max,wf_EMA(5.822970122456979),last_5.0_wf_min,last_4.0_wf_max,pss_EMA(4.8428182938657764),last_2.0_pss_min,last_4.0_pss_max,aps_EMA(3.4307734346098),last_7.0_aps_min,last_7.0_aps_max,pcp_EMA(4.4750318925493495),last_5.0_pcp_min,last_5.0_pcp_max,crs_EMA(2.263184793490539),last_7.0_crs_min,last_3.0_crs_max,kp_EMA(5.288036943657662),last_5.0_kp_min,last_6.0_kp_max,bc_EMA(4.4750318925493495),last_5.0_bc_min,last_5.0_bc_max,cl_EMA(4.8428182938657764),last_2.0_cl_min,last_4.0_cl_max,blk_EMA(2.263184793490539),last_7.0_blk_min,last_3.0_blk_max,intc_EMA(5.288036943657662),last_5.0_intc_min,last_6.0_intc_max,tck_EMA(5.822970122456979),last_5.0_tck_min,last_4.0_tck_max,br_EMA(5.288036943657662),last_5.0_br_min,last_6.0_br_max,last_5.0_opponent_adjusted_points_min,last_6.0_opponent_adjusted_points_max,last_8.0_opponent_att_bps_min,last_8.0_opponent_att_bps_max,last_7.0_opponent_def_bps_min,last_8.0_opponent_def_bps_max,last_5.0_opponent_att_points_min,last_7.0_opponent_att_points_max,last_8.0_opponent_def_points_min,last_6.0_opponent_def_points_max,last_7.0_opponent_pas_bps_min,last_8.0_opponent_pas_bps_max,importance
10,183390,5.7,live,0,1040087,1,ATL,183390.0,Justen Glad,2.0,13,2019,RSL,81.0,Center-back,0.0,0.0,0.0,0.0,0.0,0.0,0.5646701794281349,0.0,1.0,0.0,0.0,0.0,1.1844901221121478,0.0,2.0,0.4203874628122873,0.0,2.0,0.17381006342300034,0.0,0.0,40.74078731733029,30.0,56.0,31.470333229150782,24.0,46.0,0.8155675027129702,0.725,0.875,0.0,0.0,0.0,0.032820588971309274,0.0,0.0,0.0002533947455218359,0.0,0.0,3.8453541134311404,4.0,6.0,0.25693068103145844,0.0,1.0,0.8425156643929539,0.0,2.0,1.0477766022552273,0.0,2.0,3.7796944260413,1.0,6.0,2.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0
11,103903,4.5,live,0,1040087,1,ATL,103903.0,Adam Henley,2.0,13,2019,RSL,81.0,Full-back,0.0,0.0,0.0,0.0,0.0,0.0,0.14109231645480386,0.0,1.0,0.0,0.0,0.0,1.481605082575667,1.0,4.0,0.21044939781756972,0.0,1.0,0.8221447352029935,0.0,1.0,17.405959586881192,9.0,36.0,12.56030929240424,0.0,28.0,0.6072751579550706,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9204470374625071,0.0,5.0,0.6182722752024589,0.0,1.0,0.9626073981686111,0.0,2.0,0.9323968071421577,0.0,2.0,2.534227592306694,0.0,6.0,7.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0
12,244897,4.0,live,0,1040087,1,ATL,244897.0,Erik Holt,2.0,13,2019,RSL,81.0,Center-back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.396754334013867,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.489647356471481,1.0,35.0,10.210766974917258,1.0,27.0,0.9112528108085969,0.7714285714285715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7935086680277342,0.0,2.0,1.0,1.0,1.0,1.8108939081449922,1.0,3.0,1.2423995025811532,0.0,3.0,1.8108939081449922,1.0,3.0,2.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0
13,153453,5.5,live,0,1040087,1,ATL,153453.0,Luke Mulholland,3.0,13,2019,RSL,81.0,Rounded Midfielder,0.04216274152926467,0.0,0.0,0.41700486737313425,0.0,1.0,0.26051203866787154,0.0,1.0,0.0,0.0,0.0,0.6572104306726841,0.0,1.0,0.14365887303544783,0.0,1.0,1.1514315405691324,0.0,3.0,31.012431437008434,0.0,77.0,19.345742900818664,0.0,68.0,0.5076945335819067,0.0,0.8831168831168831,6.9389100419817e-06,0.0,0.0,0.5991560137634436,0.0,2.0,0.027005116165906794,0.0,0.0,1.9732172415435214,0.0,4.0,0.005639121172707613,0.0,0.0,1.7401456217191562,0.0,3.0,3.5497890379001262,0.0,7.0,5.903815602642352,0.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14,88460,4.0,live,0,1040087,1,ATL,88460.0,Alex Horwath,1.0,13,2019,RSL,81.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0
15,82521,5.2,live,0,1040086,0,ORL,82521.0,Juninho Vitor Junior,3.0,13,2019,LA,81.0,Winger,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.016228329930664,5.0,10.0,7.87443839040371,4.0,10.0,0.9223462094575223,0.8,1.0,0.0,0.0,0.0,0.40544695407249615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
16,198270,7.6,live,0,1040087,1,ATL,198270.0,Sam Johnson,4.0,13,2019,RSL,81.0,Rounded Forward,0.7400743167680552,1.0,1.0,0.0,0.0,0.0,0.05910878496863153,0.0,1.0,0.0,0.0,0.0,1.4659755726006267,2.0,2.0,2.4126073855307695,3.0,3.0,0.7742463994921484,0.0,1.0,14.62655674670285,9.0,21.0,10.98293133392044,1.0,13.0,0.7666985821617018,0.5625,1.0,0.0,0.0,0.0,0.07024736830556533,0.0,1.0,0.0,0.0,0.0,1.5541748280431993,0.0,4.0,0.03555468226437594,0.0,0.0,0.22172156435808352,0.0,1.0,0.4094125404958605,0.0,1.0,3.268158698135937,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
17,68431,6.9,live,0,1040087,1,ATL,68431.0,Damir Kreilach,3.0,13,2019,RSL,81.0,Attacking Winger,0.40644856866240836,0.0,1.0,0.0013973403840217393,0.0,0.0,0.5761838901853221,0.0,1.0,0.0,0.0,0.0,1.1395557248540282,0.0,2.0,1.7518351874531919,2.0,2.0,1.1977584125495542,0.0,3.0,55.849062125252665,53.0,65.0,47.48841462467875,3.0,55.0,0.8245666486302097,0.819672131147541,0.8833333333333333,2.297582111527816e-15,0.0,0.0,0.5811800182424944,0.0,1.0,0.0015619803551281547,0.0,0.0,1.9748003628897692,1.0,4.0,0.6140055541001119,0.0,1.0,1.4364536682444897,0.0,3.0,1.208317017060957,0.0,2.0,3.874618734232896,2.0,7.0,2.0,5.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
18,202198,4.7,live,0,1040087,1,ATL,202198.0,Nick Besler,2.0,13,2019,RSL,81.0,Full-back,0.011984747183955445,0.0,0.0,0.3847189323816356,0.0,1.0,0.6063910694720196,0.0,1.0,0.0,0.0,0.0,0.9258189085486697,0.0,2.0,0.20998505187617567,0.0,1.0,1.0069069705791696,0.0,2.0,35.99659251941222,37.0,59.0,32.22451568050708,2.0,52.0,0.8231945547493473,0.625,1.0,0.0,0.0,0.0,1.1856740748027332,0.0,4.0,0.23185475255967378,0.0,1.0,0.6294385896038232,0.0,1.0,9.39668253368721e-05,0.0,0.0,1.065887654197869,0.0,4.0,1.9100576045211015,1.0,3.0,4.067733662199452,0.0,8.0,7.0,10.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0
19,433843,5.0,live,0,1040086,0,ORL,433843.0,Diedie Traore,2.0,13,2019,LA,81.0,Wing-back,0.0,0.0,0.0,0.0,0.0,0.0,0.05487697745163396,0.0,1.0,0.0,0.0,0.0,1.4341050368034014,1.0,3.0,0.0,0.0,0.0,2.0806124180028043,0.0,5.0,23.32384645335724,10.0,43.0,15.730058650925978,3.0,33.0,0.7081965611837945,0.6666666666666666,0.7674418604651163,0.18790213954067048,0.0,2.0,0.6541984377829513,0.0,2.0,0.17566826278448416,0.0,1.0,0.36430382613569556,0.0,2.0,0.09395106977033524,0.0,1.0,1.484444658099862,0.0,4.0,1.885409740973841,0.0,4.0,4.25869636562641,0.0,8.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,6.0,-2.0,7.0,0.0,1.0,1.0
20,177978,5.0,live,0,1040086,0,ORL,177978.0,Bradford Jamieson IV,4.0,13,2019,LA,81.0,Rounded Forward,0.019918748611344638,0.0,0.0,6.942418966067301e-07,0.0,0.0,0.25992954125891465,0.0,1.0,0.0,0.0,0.0,1.6013511110297869,0.0,3.0,0.005732964959530304,0.0,0.0,0.5174625917928278,0.0,1.0,17.54289278439658,7.0,29.0,14.292658318517296,4.0,22.0,0.7474570727500396,0.5714285714285714,0.9,0.040879387958561816,0.0,0.0,0.1700011093984753,0.0,1.0,4.2359165574024815e-06,0.0,0.0,0.42382506017163146,0.0,1.0,0.0,0.0,0.0,0.05938306932228359,0.0,0.0,0.17602416129360407,0.0,0.0,2.6797969739443395,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
21,63800,6.9,live,0,1040086,0,ORL,63800.0,Jorgen Skjelvik,2.0,13,2019,LA,81.0,Wing-back,0.0,0.0,0.0,0.08366335124589314,0.0,1.0,0.32547646208328745,0.0,1.0,0.0,0.0,0.0,1.347671556812244,0.0,3.0,0.7028664982057458,1.0,1.0,0.38853593520094126,0.0,1.0,37.037327227457936,31.0,47.0,32.4683932828878,25.0,40.0,0.8283181719905635,0.7878787878787878,0.9375,0.7602416549234078,0.0,1.0,0.9644220421625211,0.0,2.0,0.19596904594961043,0.0,1.0,2.08702420343569,0.0,6.0,0.036174019128690164,0.0,0.0,1.3051711237224832,0.0,3.0,1.5274761959798568,1.0,2.0,4.025065134626862,1.0,6.0,0.0,9.0,0.0,3.0,0.0,2.0,0.0,6.0,-2.0,7.0,0.0,1.0,1.0
22,94932,6.5,live,0,1040086,0,ORL,94932.0,David Bingham,1.0,13,2019,LA,81.0,Goalkeeper,0.0,0.0,0.0,6.865892216236305e-13,0.0,0.0,0.027504083342651097,0.0,0.0,3.627251490688829,1.0,4.0,1.711320891217295,1.0,3.0,0.0,0.0,0.0,0.019529244138314708,0.0,0.0,26.535701861891525,26.0,32.0,15.615883081603045,13.0,21.0,0.5993882713507132,0.5,0.7307692307692307,0.0,0.0,0.0,1.540814904656975e-07,0.0,0.0,0.0,0.0,0.0,0.5872347056863007,0.0,1.0,0.0,0.0,0.0,2.5448161735394108e-05,0.0,0.0,0.00038923321177890345,0.0,0.0,7.972746868877674,2.0,13.0,2.0,10.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0
23,168365,4.0,live,0,1040086,0,ORL,168365.0,Emmanuel Boateng,3.0,13,2019,LA,81.0,Attacking Winger,0.0002771683620015284,0.0,0.0,0.0020226785402202067,0.0,0.0,0.632028688266456,0.0,1.0,0.0,0.0,0.0,0.4256157296116972,0.0,1.0,1.4258580101620804,2.0,2.0,0.19825170096314929,0.0,1.0,9.067163703866944,5.0,11.0,6.34995260573162,3.0,17.0,0.73785091399816,0.6,1.0,0.013861794185867632,0.0,0.0,0.8208301594274928,0.0,4.0,0.024875776378522285,0.0,0.0,0.013423523062732047,0.0,0.0,6.031453595715176e-08,0.0,0.0,0.8963224901369804,0.0,2.0,0.7729908350183111,0.0,5.0,1.6252937546408601,0.0,3.0,1.0,8.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0
24,176416,4.5,live,0,1040086,0,ORL,176416.0,Hugo Arellano,2.0,13,2019,LA,81.0,Full-back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.421093752918285,2.0,3.0,0.0,0.0,0.0,0.7238502417855031,0.0,1.0,43.86707703899077,37.0,65.0,37.99160187272331,9.0,60.0,0.8259653152756146,0.5294117647058824,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.332513899223309,3.0,9.0,1.8809296108609745,0.0,3.0,1.783277894766161,1.0,3.0,0.8047973229710365,0.0,1.0,3.6451722505433377,1.0,7.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,6.0,0.0,2.0,1.0
25,250679,4.0,live,0,1040087,1,ATL,250679.0,David Ochoa,1.0,13,2019,RSL,81.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0
26,95259,4.0,live,0,1040086,0,ORL,95259.0,Servando Carrasco,3.0,13,2019,LA,81.0,Rounded Midfielder,6.33029557113964e-08,0.0,0.0,5.2304381163248146e-05,0.0,0.0,0.20561266255530614,0.0,1.0,0.0,0.0,0.0,1.1963477562218543,2.0,2.0,1.7171397196016958e-06,0.0,0.0,0.01074854781667736,0.0,0.0,20.761607990220075,26.0,38.0,19.83259245625285,1.0,33.0,0.8291917760791457,0.6,1.0,4.6370160435514664e-05,0.0,0.0,0.3266150994390366,0.0,1.0,1.6566488255211286e-05,0.0,0.0,0.2011991798312559,0.0,1.0,1.2613541281871472,0.0,2.0,0.7256509359033493,0.0,1.0,0.9575672011035652,0.0,2.0,1.8482844862566126,0.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0
27,102407,7.0,live,0,1040086,0,ORL,102407.0,Joe Corona,3.0,13,2019,LA,81.0,Defensive Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.02750340555748366,0.0,0.0,0.0,0.0,0.0,1.4854862414773675,1.0,3.0,0.7019501043089975,1.0,1.0,1.5118724487256205,0.0,3.0,63.86301665810505,42.0,83.0,54.52813313159996,39.0,66.0,0.8479665302645603,0.7951807228915663,0.9285714285714286,0.6129977263133441,0.0,1.0,1.2065649985010627,0.0,3.0,0.0,0.0,0.0,0.16730357912762295,0.0,0.0,0.0,0.0,0.0,0.8605745972176393,0.0,2.0,3.004468332310718,1.0,4.0,8.882812555216367,4.0,14.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0
28,474153,4.0,live,0,1040086,0,ORL,474153.0,Emil Cuello,3.0,13,2019,LA,81.0,Rounded Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.945123022548366,0.0,1.0,0.0,0.0,0.0,0.119801210408111,0.0,1.0,0.019029258531077117,0.0,0.0,0.3906641554439854,0.0,1.0,4.007088521073724,1.0,9.0,3.1976128058957065,1.0,6.0,0.8756215825366532,0.6666666666666666,1.0,0.03636863070175992,0.0,0.0,0.18872484883865717,0.0,1.0,0.17566826278448416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054469540724962,0.0,1.0,0.7238502417855031,0.0,1.0,1.2171033482501896,0.0,2.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
29,40275,8.5,live,0,1040086,0,ORL,40275.0,Giovani dos Santos,3.0,13,2019,LA,81.0,Rounded Midfielder,0.11726576407983368,0.0,1.0,0.0898984014136326,0.0,1.0,0.11668608050218285,0.0,1.0,0.0,0.0,0.0,1.1567844322380634,1.0,3.0,0.9226022732093285,1.0,2.0,0.7171582288878829,0.0,3.0,18.892950561544883,6.0,45.0,13.940109560332576,6.0,42.0,0.9306538754129725,0.8571428571428571,1.0,0.057369580224595755,0.0,0.0,0.6147351499467137,0.0,3.0,0.22386320168842183,0.0,2.0,0.0,0.0,0.0,1.7639834185161489e-12,0.0,0.0,0.015339615580098921,0.0,0.0,0.1981884539114455,0.0,1.0,0.9179954969754159,0.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
30,76688,10.2,live,0,1040086,0,ORL,76688.0,Jonathan dos Santos,3.0,13,2019,LA,81.0,Defensive Midfielder,0.008064505462607759,0.0,0.0,0.02971576377470921,0.0,1.0,0.059860756232444204,0.0,1.0,0.0,0.0,0.0,1.171436592808248,1.0,3.0,0.001074316343216472,0.0,0.0,0.45118309937780193,0.0,2.0,71.03710201824357,54.0,81.0,67.06753323738187,50.0,77.0,0.9377532934001668,0.9130434782608696,0.9506172839506172,0.373669592011586,0.0,1.0,0.9603718713384464,0.0,3.0,0.5746962813590578,0.0,1.0,0.024730455696370286,0.0,0.0,0.015825680278826183,0.0,0.0,1.5040109346130437,0.0,6.0,3.3120494001385477,2.0,8.0,11.051830298528714,5.0,21.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0
31,111473,7.4,live,0,1040086,0,ORL,111473.0,Daniel Steres,2.0,13,2019,LA,81.0,Center-back,0.23935814427048352,0.0,1.0,4.861148474862428e-08,0.0,0.0,0.02750455473228747,0.0,0.0,0.0,0.0,0.0,1.7101110574363325,1.0,3.0,0.29986110862150056,0.0,1.0,0.26073620465944963,0.0,1.0,55.75074934372925,65.0,71.0,50.23916546270421,25.0,61.0,0.8285450207113799,0.7073170731707317,0.8769230769230769,0.0,0.0,0.0,0.060755813752073826,0.0,0.0,0.0,0.0,0.0,2.5869965826670147,1.0,3.0,1.6233816080249794,1.0,2.0,1.9277432576245537,0.0,4.0,1.2883818320612535,0.0,3.0,6.702076765018686,1.0,11.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,7.0,0.0,1.0,1.0
